"","Country","World.region","Nutrition","Child.mortality","Years.of.schooling","School.attendance","survey","year","item","response","id","item_n","item_t","response.01"
"52.1","Congo","Sub-Saharan Africa",19.6465566754341,4.33012470602989,10.7338890433311,4.65648770332336,"MICS","2014-2015",1,0.617223680019379,52,"Cooking fuel","x1",0.616051443219185
"52.2","Congo","Sub-Saharan Africa",19.6465566754341,4.33012470602989,10.7338890433311,4.65648770332336,"MICS","2014-2015",2,0.763773143291473,52,"Sanitation","x2",0.763773143291473
"52.3","Congo","Sub-Saharan Africa",19.6465566754341,4.33012470602989,10.7338890433311,4.65648770332336,"MICS","2014-2015",3,0.273568004369736,52,"Drinking water","x3",0.273568004369736
"52.4","Congo","Sub-Saharan Africa",19.6465566754341,4.33012470602989,10.7338890433311,4.65648770332336,"MICS","2014-2015",4,0.380828887224197,52,"Electricity","x4",0.382020598351955
"52.5","Congo","Sub-Saharan Africa",19.6465566754341,4.33012470602989,10.7338890433311,4.65648770332336,"MICS","2014-2015",5,0.356456577777863,52,"Housing","x5",0.356456577777863
"52.6","Congo","Sub-Saharan Africa",19.6465566754341,4.33012470602989,10.7338890433311,4.65648770332336,"MICS","2014-2015",6,0.188019320368767,52,"Assets","x6",0.188019320368767
"53.1","India","South Asia",37.5974088907242,2.68654972314835,13.8673886656761,6.39622658491135,"DHS","2015-2016",1,0.584713220596314,53,"Cooking fuel","x1",0.583866088390351
"53.2","India","South Asia",37.5974088907242,2.68654972314835,13.8673886656761,6.39622658491135,"DHS","2015-2016",2,0.519647061824799,53,"Sanitation","x2",0.519647061824799
"53.3","India","South Asia",37.5974088907242,2.68654972314835,13.8673886656761,6.39622658491135,"DHS","2015-2016",3,0.145956188440323,53,"Drinking water","x3",0.145956188440323
"53.4","India","South Asia",37.5974088907242,2.68654972314835,13.8673886656761,6.39622658491135,"DHS","2015-2016",4,0.121524624526501,53,"Electricity","x4",0.125309378281236
"53.5","India","South Asia",37.5974088907242,2.68654972314835,13.8673886656761,6.39622658491135,"DHS","2015-2016",5,0.456414431333542,53,"Housing","x5",0.456414431333542
"53.6","India","South Asia",37.5974088907242,2.68654972314835,13.8673886656761,6.39622658491135,"DHS","2015-2016",6,0.139670982956886,53,"Assets","x6",0.139670982956886
"54.1","Guatemala","Latin America and the Caribbean",29.4800966978073,2.77490448206663,20.4351648688316,16.3289591670036,"DHS","2014-2015",1,0.668694794178009,54,"Cooking fuel","x1",0.667007846236229
"54.2","Guatemala","Latin America and the Caribbean",29.4800966978073,2.77490448206663,20.4351648688316,16.3289591670036,"DHS","2014-2015",2,0.21396704018116,54,"Sanitation","x2",0.21396704018116
"54.3","Guatemala","Latin America and the Caribbean",29.4800966978073,2.77490448206663,20.4351648688316,16.3289591670036,"DHS","2014-2015",3,0.402196168899536,54,"Drinking water","x3",0.402196168899536
"54.4","Guatemala","Latin America and the Caribbean",29.4800966978073,2.77490448206663,20.4351648688316,16.3289591670036,"DHS","2014-2015",4,0.129782170057297,54,"Electricity","x4",0.133484348356724
"54.5","Guatemala","Latin America and the Caribbean",29.4800966978073,2.77490448206663,20.4351648688316,16.3289591670036,"DHS","2014-2015",5,0.410715818405151,54,"Housing","x5",0.410715818405151
"54.6","Guatemala","Latin America and the Caribbean",29.4800966978073,2.77490448206663,20.4351648688316,16.3289591670036,"DHS","2014-2015",6,0.139775067567825,54,"Assets","x6",0.139775067567825
"55.1","Zimbabwe","Sub-Saharan Africa",24.5702728629112,4.52803857624531,4.43867184221745,6.54292702674866,"DHS","2015",1,0.728209972381592,55,"Cooking fuel","x1",0.725927872657776
"55.2","Zimbabwe","Sub-Saharan Africa",24.5702728629112,4.52803857624531,4.43867184221745,6.54292702674866,"DHS","2015",2,0.601458847522736,55,"Sanitation","x2",0.601458847522736
"55.3","Zimbabwe","Sub-Saharan Africa",24.5702728629112,4.52803857624531,4.43867184221745,6.54292702674866,"DHS","2015",3,0.443249762058258,55,"Drinking water","x3",0.443249762058258
"55.4","Zimbabwe","Sub-Saharan Africa",24.5702728629112,4.52803857624531,4.43867184221745,6.54292702674866,"DHS","2015",4,0.700137376785278,55,"Electricity","x4",0.698136003017425
"55.5","Zimbabwe","Sub-Saharan Africa",24.5702728629112,4.52803857624531,4.43867184221745,6.54292702674866,"DHS","2015",5,0.379214555025101,55,"Housing","x5",0.379214555025101
"55.6","Zimbabwe","Sub-Saharan Africa",24.5702728629112,4.52803857624531,4.43867184221745,6.54292702674866,"DHS","2015",6,0.277747303247452,55,"Assets","x6",0.277747303247452
"56.1","Ghana","Sub-Saharan Africa",21.4016541838646,4.08166237175465,17.265847325325,15.632027387619,"DHS","2014",1,0.783612787723541,56,"Cooking fuel","x1",0.780776659846306
"56.2","Ghana","Sub-Saharan Africa",21.4016541838646,4.08166237175465,17.265847325325,15.632027387619,"DHS","2014",2,0.854014098644257,56,"Sanitation","x2",0.854014098644257
"56.3","Ghana","Sub-Saharan Africa",21.4016541838646,4.08166237175465,17.265847325325,15.632027387619,"DHS","2014",3,0.247722491621971,56,"Drinking water","x3",0.247722491621971
"56.4","Ghana","Sub-Saharan Africa",21.4016541838646,4.08166237175465,17.265847325325,15.632027387619,"DHS","2014",4,0.25132828950882,56,"Electricity","x4",0.253815006613732
"56.5","Ghana","Sub-Saharan Africa",21.4016541838646,4.08166237175465,17.265847325325,15.632027387619,"DHS","2014",5,0.280053645372391,56,"Housing","x5",0.280053645372391
"56.6","Ghana","Sub-Saharan Africa",21.4016541838646,4.08166237175465,17.265847325325,15.632027387619,"DHS","2014",6,0.159868374466896,56,"Assets","x6",0.159868374466896
"57.1","Lesotho","Sub-Saharan Africa",20.2300742268562,4.22968901693821,14.5260900259018,6.38227015733719,"DHS","2014",1,0.634492814540863,57,"Cooking fuel","x1",0.633147886395454
"57.2","Lesotho","Sub-Saharan Africa",20.2300742268562,4.22968901693821,14.5260900259018,6.38227015733719,"DHS","2014",2,0.486897259950638,57,"Sanitation","x2",0.486897259950638
"57.3","Lesotho","Sub-Saharan Africa",20.2300742268562,4.22968901693821,14.5260900259018,6.38227015733719,"DHS","2014",3,0.36507859826088,57,"Drinking water","x3",0.36507859826088
"57.4","Lesotho","Sub-Saharan Africa",20.2300742268562,4.22968901693821,14.5260900259018,6.38227015733719,"DHS","2014",4,0.733545780181885,57,"Electricity","x4",0.731210322380066
"57.5","Lesotho","Sub-Saharan Africa",20.2300742268562,4.22968901693821,14.5260900259018,6.38227015733719,"DHS","2014",5,0.44600436091423,57,"Housing","x5",0.44600436091423
"57.6","Lesotho","Sub-Saharan Africa",20.2300742268562,4.22968901693821,14.5260900259018,6.38227015733719,"DHS","2014",6,0.353692084550858,57,"Assets","x6",0.353692084550858
"58.1","Nepal","South Asia",43.3031916618347,2.47859545052052,23.8635584712028,5.48976957798004,"DHS","2016",1,0.71049177646637,58,"Cooking fuel","x1",0.708386858701706
"58.2","Nepal","South Asia",43.3031916618347,2.47859545052052,23.8635584712028,5.48976957798004,"DHS","2016",2,0.357282072305679,58,"Sanitation","x2",0.357282072305679
"58.3","Nepal","South Asia",43.3031916618347,2.47859545052052,23.8635584712028,5.48976957798004,"DHS","2016",3,0.0794210955500603,58,"Drinking water","x3",0.0794210955500603
"58.4","Nepal","South Asia",43.3031916618347,2.47859545052052,23.8635584712028,5.48976957798004,"DHS","2016",4,0.0940746366977692,58,"Electricity","x4",0.0981338903307915
"58.5","Nepal","South Asia",43.3031916618347,2.47859545052052,23.8635584712028,5.48976957798004,"DHS","2016",5,0.655226945877075,58,"Housing","x5",0.655226945877075
"58.6","Nepal","South Asia",43.3031916618347,2.47859545052052,23.8635584712028,5.48976957798004,"DHS","2016",6,0.211660712957382,58,"Assets","x6",0.211660712957382
"59.1","Cambodia","East Asia and the Pacific",30.4190665483475,2.19493918120861,24.515289068222,12.7513900399208,"DHS","2014",1,0.834665894508362,59,"Cooking fuel","x1",0.831319235563278
"59.2","Cambodia","East Asia and the Pacific",30.4190665483475,2.19493918120861,24.515289068222,12.7513900399208,"DHS","2014",2,0.520083010196686,59,"Sanitation","x2",0.520083010196686
"59.3","Cambodia","East Asia and the Pacific",30.4190665483475,2.19493918120861,24.515289068222,12.7513900399208,"DHS","2014",3,0.371883004903793,59,"Drinking water","x3",0.371883004903793
"59.4","Cambodia","East Asia and the Pacific",30.4190665483475,2.19493918120861,24.515289068222,12.7513900399208,"DHS","2014",4,0.425745576620102,59,"Electricity","x4",0.426488120853901
"59.5","Cambodia","East Asia and the Pacific",30.4190665483475,2.19493918120861,24.515289068222,12.7513900399208,"DHS","2014",5,0.367509841918945,59,"Housing","x5",0.367509841918945
"59.6","Cambodia","East Asia and the Pacific",30.4190665483475,2.19493918120861,24.515289068222,12.7513900399208,"DHS","2014",6,0.0792607739567757,59,"Assets","x6",0.0792607739567757
"60.1","Namibia","Sub-Saharan Africa",37.7807825803757,4.23331037163734,8.103047311306,8.81084427237511,"DHS","2013",1,0.611232697963715,60,"Cooking fuel","x1",0.610120370984078
"60.2","Namibia","Sub-Saharan Africa",37.7807825803757,4.23331037163734,8.103047311306,8.81084427237511,"DHS","2013",2,0.661711931228638,60,"Sanitation","x2",0.661711931228638
"60.3","Namibia","Sub-Saharan Africa",37.7807825803757,4.23331037163734,8.103047311306,8.81084427237511,"DHS","2013",3,0.266281455755234,60,"Drinking water","x3",0.266281455755234
"60.4","Namibia","Sub-Saharan Africa",37.7807825803757,4.23331037163734,8.103047311306,8.81084427237511,"DHS","2013",4,0.559830486774445,60,"Electricity","x4",0.559232181906701
"60.5","Namibia","Sub-Saharan Africa",37.7807825803757,4.23331037163734,8.103047311306,8.81084427237511,"DHS","2013",5,0.472982108592987,60,"Housing","x5",0.472982108592987
"60.6","Namibia","Sub-Saharan Africa",37.7807825803757,4.23331037163734,8.103047311306,8.81084427237511,"DHS","2013",6,0.201616019010544,60,"Assets","x6",0.201616019010544
"61.1","Vanuatu","East Asia and the Pacific",18.9520850777626,8.13003852963448,7.07318037748337,19.4236427545548,"MICS","2007",1,0.861311912536621,61,"Cooking fuel","x1",0.857698793411255
"61.2","Vanuatu","East Asia and the Pacific",18.9520850777626,8.13003852963448,7.07318037748337,19.4236427545548,"MICS","2007",2,0.526789486408234,61,"Sanitation","x2",0.526789486408234
"61.3","Vanuatu","East Asia and the Pacific",18.9520850777626,8.13003852963448,7.07318037748337,19.4236427545548,"MICS","2007",3,0.163492634892464,61,"Drinking water","x3",0.163492634892464
"61.4","Vanuatu","East Asia and the Pacific",18.9520850777626,8.13003852963448,7.07318037748337,19.4236427545548,"MICS","2007",4,0.662814140319824,61,"Electricity","x4",0.661185998916626
"61.5","Vanuatu","East Asia and the Pacific",18.9520850777626,8.13003852963448,7.07318037748337,19.4236427545548,"MICS","2007",5,0.551218807697296,61,"Housing","x5",0.551218807697296
"61.6","Vanuatu","East Asia and the Pacific",18.9520850777626,8.13003852963448,7.07318037748337,19.4236427545548,"MICS","2007",6,0.678480923175812,61,"Assets","x6",0.678480923175812
"62.1","Bhutan","South Asia",17.3585489392281,17.1640381217003,40.4373973608017,10.8398631215096,"MICS","2010",1,0.389488041400909,62,"Cooking fuel","x1",0.3905931609869
"62.2","Bhutan","South Asia",17.3585489392281,17.1640381217003,40.4373973608017,10.8398631215096,"MICS","2010",2,0.411766678094864,62,"Sanitation","x2",0.411766678094864
"62.3","Bhutan","South Asia",17.3585489392281,17.1640381217003,40.4373973608017,10.8398631215096,"MICS","2010",3,0.0426669828593731,62,"Drinking water","x3",0.0426669828593731
"62.4","Bhutan","South Asia",17.3585489392281,17.1640381217003,40.4373973608017,10.8398631215096,"MICS","2010",4,0.278866112232208,62,"Electricity","x4",0.281077451109886
"62.5","Bhutan","South Asia",17.3585489392281,17.1640381217003,40.4373973608017,10.8398631215096,"MICS","2010",5,0.53828227519989,62,"Housing","x5",0.53828227519989
"62.6","Bhutan","South Asia",17.3585489392281,17.1640381217003,40.4373973608017,10.8398631215096,"MICS","2010",6,0.256667613983154,62,"Assets","x6",0.256667613983154
"63.1","Myanmar","East Asia and the Pacific",23.994942009449,2.28597726672888,28.7888497114182,10.2644942700863,"DHS","2015-2016",1,0.777406573295593,63,"Cooking fuel","x1",0.774632507562637
"63.2","Myanmar","East Asia and the Pacific",23.994942009449,2.28597726672888,28.7888497114182,10.2644942700863,"DHS","2015-2016",2,0.511003375053406,63,"Sanitation","x2",0.511003375053406
"63.3","Myanmar","East Asia and the Pacific",23.994942009449,2.28597726672888,28.7888497114182,10.2644942700863,"DHS","2015-2016",3,0.236583217978477,63,"Drinking water","x3",0.236583217978477
"63.4","Myanmar","East Asia and the Pacific",23.994942009449,2.28597726672888,28.7888497114182,10.2644942700863,"DHS","2015-2016",4,0.434378266334534,63,"Electricity","x4",0.435034483671189
"63.5","Myanmar","East Asia and the Pacific",23.994942009449,2.28597726672888,28.7888497114182,10.2644942700863,"DHS","2015-2016",5,0.731358408927918,63,"Housing","x5",0.731358408927918
"63.6","Myanmar","East Asia and the Pacific",23.994942009449,2.28597726672888,28.7888497114182,10.2644942700863,"DHS","2015-2016",6,0.203240782022476,63,"Assets","x6",0.203240782022476
"64.1","Kenya","Sub-Saharan Africa",24.4342774152756,3.98012511432171,10.496947914362,5.37322424352169,"DHS","2014",1,0.845399975776672,64,"Cooking fuel","x1",0.841945976018905
"64.2","Kenya","Sub-Saharan Africa",24.4342774152756,3.98012511432171,10.496947914362,5.37322424352169,"DHS","2014",2,0.756619930267334,64,"Sanitation","x2",0.756619930267334
"64.3","Kenya","Sub-Saharan Africa",24.4342774152756,3.98012511432171,10.496947914362,5.37322424352169,"DHS","2014",3,0.481951475143433,64,"Drinking water","x3",0.481951475143433
"64.4","Kenya","Sub-Saharan Africa",24.4342774152756,3.98012511432171,10.496947914362,5.37322424352169,"DHS","2014",4,0.716168582439423,64,"Electricity","x4",0.714006896615029
"64.5","Kenya","Sub-Saharan Africa",24.4342774152756,3.98012511432171,10.496947914362,5.37322424352169,"DHS","2014",5,0.969374358654022,64,"Housing","x5",0.969374358654022
"64.6","Kenya","Sub-Saharan Africa",24.4342774152756,3.98012511432171,10.496947914362,5.37322424352169,"DHS","2014",6,0.26680988073349,64,"Assets","x6",0.26680988073349
"65.1","Comoros","Sub-Saharan Africa",26.3622373342514,4.64837476611137,22.2597658634186,16.8327584862709,"DHS-MICS","2012",1,0.806095063686371,65,"Cooking fuel","x1",0.803034113049507
"65.2","Comoros","Sub-Saharan Africa",26.3622373342514,4.64837476611137,22.2597658634186,16.8327584862709,"DHS-MICS","2012",2,0.712825119495392,65,"Sanitation","x2",0.712825119495392
"65.3","Comoros","Sub-Saharan Africa",26.3622373342514,4.64837476611137,22.2597658634186,16.8327584862709,"DHS-MICS","2012",3,0.394806355237961,65,"Drinking water","x3",0.394806355237961
"65.4","Comoros","Sub-Saharan Africa",26.3622373342514,4.64837476611137,22.2597658634186,16.8327584862709,"DHS-MICS","2012",4,0.300870925188065,65,"Electricity","x4",0.302862215936184
"65.5","Comoros","Sub-Saharan Africa",26.3622373342514,4.64837476611137,22.2597658634186,16.8327584862709,"DHS-MICS","2012",5,0.393085837364197,65,"Housing","x5",0.393085837364197
"65.6","Comoros","Sub-Saharan Africa",26.3622373342514,4.64837476611137,22.2597658634186,16.8327584862709,"DHS-MICS","2012",6,0.325918972492218,65,"Assets","x6",0.325918972492218
"66.1","Bangladesh","South Asia",33.8471472263336,2.76488363742828,27.8894543647766,11.1948870122433,"DHS","2014",1,0.83884984254837,66,"Cooking fuel","x1",0.835461344122886
"66.2","Bangladesh","South Asia",33.8471472263336,2.76488363742828,27.8894543647766,11.1948870122433,"DHS","2014",2,0.520504355430603,66,"Sanitation","x2",0.520504355430603
"66.3","Bangladesh","South Asia",33.8471472263336,2.76488363742828,27.8894543647766,11.1948870122433,"DHS","2014",3,0.0591205283999443,66,"Drinking water","x3",0.0591205283999443
"66.4","Bangladesh","South Asia",33.8471472263336,2.76488363742828,27.8894543647766,11.1948870122433,"DHS","2014",4,0.381160974502563,66,"Electricity","x4",0.382349364757537
"66.5","Bangladesh","South Asia",33.8471472263336,2.76488363742828,27.8894543647766,11.1948870122433,"DHS","2014",5,0.693407297134399,66,"Housing","x5",0.693407297134399
"66.6","Bangladesh","South Asia",33.8471472263336,2.76488363742828,27.8894543647766,11.1948870122433,"DHS","2014",6,0.392132073640823,66,"Assets","x6",0.392132073640823
"67.1","Pakistan","South Asia",39.7972077131271,7.69079998135567,27.8370231389999,28.4502536058426,"DHS","2017-2018",1,0.515898168087006,67,"Cooking fuel","x1",0.515739186406136
"67.2","Pakistan","South Asia",39.7972077131271,7.69079998135567,27.8370231389999,28.4502536058426,"DHS","2017-2018",2,0.299852430820465,67,"Sanitation","x2",0.299852430820465
"67.3","Pakistan","South Asia",39.7972077131271,7.69079998135567,27.8370231389999,28.4502536058426,"DHS","2017-2018",3,0.131851896643639,67,"Drinking water","x3",0.131851896643639
"67.4","Pakistan","South Asia",39.7972077131271,7.69079998135567,27.8370231389999,28.4502536058426,"DHS","2017-2018",4,0.0781798586249352,67,"Electricity","x4",0.0823980600386859
"67.5","Pakistan","South Asia",39.7972077131271,7.69079998135567,27.8370231389999,28.4502536058426,"DHS","2017-2018",5,0.464228481054306,67,"Housing","x5",0.464228481054306
"67.6","Pakistan","South Asia",39.7972077131271,7.69079998135567,27.8370231389999,28.4502536058426,"DHS","2017-2018",6,0.144814625382423,67,"Assets","x6",0.144814625382423
"68.1","Haiti","Latin America and the Caribbean",22.8473022580147,4.54591065645218,23.8612085580826,7.12240487337112,"DHS","2016-2017",1,0.949684381484985,68,"Cooking fuel","x1",0.945187537670135
"68.2","Haiti","Latin America and the Caribbean",22.8473022580147,4.54591065645218,23.8612085580826,7.12240487337112,"DHS","2016-2017",2,0.668842017650604,68,"Sanitation","x2",0.668842017650604
"68.3","Haiti","Latin America and the Caribbean",22.8473022580147,4.54591065645218,23.8612085580826,7.12240487337112,"DHS","2016-2017",3,0.442854046821594,68,"Drinking water","x3",0.442854046821594
"68.4","Haiti","Latin America and the Caribbean",22.8473022580147,4.54591065645218,23.8612085580826,7.12240487337112,"DHS","2016-2017",4,0.59722626209259,68,"Electricity","x4",0.596253999471664
"68.5","Haiti","Latin America and the Caribbean",22.8473022580147,4.54591065645218,23.8612085580826,7.12240487337112,"DHS","2016-2017",5,0.411379456520081,68,"Housing","x5",0.411379456520081
"68.6","Haiti","Latin America and the Caribbean",22.8473022580147,4.54591065645218,23.8612085580826,7.12240487337112,"DHS","2016-2017",6,0.443500101566315,68,"Assets","x6",0.443500101566315
"69.1","Timor-Leste","East Asia and the Pacific",49.5016068220139,4.07306514680386,17.0254722237587,16.2349283695221,"DHS","2016",1,0.864087998867035,69,"Cooking fuel","x1",0.860447118878365
"69.2","Timor-Leste","East Asia and the Pacific",49.5016068220139,4.07306514680386,17.0254722237587,16.2349283695221,"DHS","2016",2,0.462463885545731,69,"Sanitation","x2",0.462463885545731
"69.3","Timor-Leste","East Asia and the Pacific",49.5016068220139,4.07306514680386,17.0254722237587,16.2349283695221,"DHS","2016",3,0.259152323007584,69,"Drinking water","x3",0.259152323007584
"69.4","Timor-Leste","East Asia and the Pacific",49.5016068220139,4.07306514680386,17.0254722237587,16.2349283695221,"DHS","2016",4,0.236318752169609,69,"Electricity","x4",0.238955564647913
"69.5","Timor-Leste","East Asia and the Pacific",49.5016068220139,4.07306514680386,17.0254722237587,16.2349283695221,"DHS","2016",5,0.652068614959717,69,"Housing","x5",0.652068614959717
"69.6","Timor-Leste","East Asia and the Pacific",49.5016068220139,4.07306514680386,17.0254722237587,16.2349283695221,"DHS","2016",6,0.376948207616806,69,"Assets","x6",0.376948207616806
"70.1","C“te d'Ivoire","Sub-Saharan Africa",24.5521008968353,8.4636427462101,37.6383006572723,30.3695827722549,"MICS","2016",1,0.716168880462647,70,"Cooking fuel","x1",0.714007191658021
"70.2","C“te d'Ivoire","Sub-Saharan Africa",24.5521008968353,8.4636427462101,37.6383006572723,30.3695827722549,"MICS","2016",2,0.686516582965851,70,"Sanitation","x2",0.686516582965851
"70.3","C“te d'Ivoire","Sub-Saharan Africa",24.5521008968353,8.4636427462101,37.6383006572723,30.3695827722549,"MICS","2016",3,0.298478752374649,70,"Drinking water","x3",0.298478752374649
"70.4","C“te d'Ivoire","Sub-Saharan Africa",24.5521008968353,8.4636427462101,37.6383006572723,30.3695827722549,"MICS","2016",4,0.354135781526566,70,"Electricity","x4",0.3555944237113
"70.5","C“te d'Ivoire","Sub-Saharan Africa",24.5521008968353,8.4636427462101,37.6383006572723,30.3695827722549,"MICS","2016",5,0.307815164327621,70,"Housing","x5",0.307815164327621
"70.6","C“te d'Ivoire","Sub-Saharan Africa",24.5521008968353,8.4636427462101,37.6383006572723,30.3695827722549,"MICS","2016",6,0.140139311552048,70,"Assets","x6",0.140139311552048
"71.1","Yemen","Arab States",52.6877343654633,5.30059561133385,18.5650423169136,31.5015554428101,"DHS","2013",1,0.35580313205719,71,"Cooking fuel","x1",0.357245100736618
"71.2","Yemen","Arab States",52.6877343654633,5.30059561133385,18.5650423169136,31.5015554428101,"DHS","2013",2,0.53459370136261,71,"Sanitation","x2",0.53459370136261
"71.3","Yemen","Arab States",52.6877343654633,5.30059561133385,18.5650423169136,31.5015554428101,"DHS","2013",3,0.440982580184937,71,"Drinking water","x3",0.440982580184937
"71.4","Yemen","Arab States",52.6877343654633,5.30059561133385,18.5650423169136,31.5015554428101,"DHS","2013",4,0.216117158532143,71,"Electricity","x4",0.218955986946822
"71.5","Yemen","Arab States",52.6877343654633,5.30059561133385,18.5650423169136,31.5015554428101,"DHS","2013",5,0.826201617717743,71,"Housing","x5",0.826201617717743
"71.6","Yemen","Arab States",52.6877343654633,5.30059561133385,18.5650423169136,31.5015554428101,"DHS","2013",6,0.19282577931881,71,"Assets","x6",0.19282577931881
"72.1","Cameroon","Sub-Saharan Africa",29.1123241186142,10.7582554221153,24.4061335921288,18.8933655619621,"MICS","2014",1,0.804731249809265,72,"Cooking fuel","x1",0.801683937311172
"72.2","Cameroon","Sub-Saharan Africa",29.1123241186142,10.7582554221153,24.4061335921288,18.8933655619621,"MICS","2014",2,0.651303827762604,72,"Sanitation","x2",0.651303827762604
"72.3","Cameroon","Sub-Saharan Africa",29.1123241186142,10.7582554221153,24.4061335921288,18.8933655619621,"MICS","2014",3,0.443681329488754,72,"Drinking water","x3",0.443681329488754
"72.4","Cameroon","Sub-Saharan Africa",29.1123241186142,10.7582554221153,24.4061335921288,18.8933655619621,"MICS","2014",4,0.469167530536652,72,"Electricity","x4",0.469475855231285
"72.5","Cameroon","Sub-Saharan Africa",29.1123241186142,10.7582554221153,24.4061335921288,18.8933655619621,"MICS","2014",5,0.550782680511475,72,"Housing","x5",0.550782680511475
"72.6","Cameroon","Sub-Saharan Africa",29.1123241186142,10.7582554221153,24.4061335921288,18.8933655619621,"MICS","2014",6,0.279681384563446,72,"Assets","x6",0.279681384563446
"73.1","Malawi","Sub-Saharan Africa",27.5363445281982,4.97557073831558,26.7095476388931,7.58814364671707,"DHS","2015-2016",1,0.978779435157776,73,"Cooking fuel","x1",0.973991640806198
"73.2","Malawi","Sub-Saharan Africa",27.5363445281982,4.97557073831558,26.7095476388931,7.58814364671707,"DHS","2015-2016",2,0.462625712156296,73,"Sanitation","x2",0.462625712156296
"73.3","Malawi","Sub-Saharan Africa",27.5363445281982,4.97557073831558,26.7095476388931,7.58814364671707,"DHS","2015-2016",3,0.487644612789154,73,"Drinking water","x3",0.487644612789154
"73.4","Malawi","Sub-Saharan Africa",27.5363445281982,4.97557073831558,26.7095476388931,7.58814364671707,"DHS","2015-2016",4,0.88818222284317,73,"Electricity","x4",0.884300400614738
"73.5","Malawi","Sub-Saharan Africa",27.5363445281982,4.97557073831558,26.7095476388931,7.58814364671707,"DHS","2015-2016",5,0.758258938789368,73,"Housing","x5",0.758258938789368
"73.6","Malawi","Sub-Saharan Africa",27.5363445281982,4.97557073831558,26.7095476388931,7.58814364671707,"DHS","2015-2016",6,0.476768851280212,73,"Assets","x6",0.476768851280212
"74.1","Togo","Sub-Saharan Africa",27.7689844369888,8.57523679733276,28.1898766756058,16.9680267572403,"DHS","2013-2014",1,0.942734301090241,74,"Cooking fuel","x1",0.938306958079339
"74.2","Togo","Sub-Saharan Africa",27.7689844369888,8.57523679733276,28.1898766756058,16.9680267572403,"DHS","2013-2014",2,0.856000959873199,74,"Sanitation","x2",0.856000959873199
"74.3","Togo","Sub-Saharan Africa",27.7689844369888,8.57523679733276,28.1898766756058,16.9680267572403,"DHS","2013-2014",3,0.502929151058197,74,"Drinking water","x3",0.502929151058197
"74.4","Togo","Sub-Saharan Africa",27.7689844369888,8.57523679733276,28.1898766756058,16.9680267572403,"DHS","2013-2014",4,0.59084540605545,74,"Electricity","x4",0.589936951994895
"74.5","Togo","Sub-Saharan Africa",27.7689844369888,8.57523679733276,28.1898766756058,16.9680267572403,"DHS","2013-2014",5,0.465884178876877,74,"Housing","x5",0.465884178876877
"74.6","Togo","Sub-Saharan Africa",27.7689844369888,8.57523679733276,28.1898766756058,16.9680267572403,"DHS","2013-2014",6,0.249145060777664,74,"Assets","x6",0.249145060777664
"75.1","Rwanda","Sub-Saharan Africa",19.5779502391815,3.62711064517498,37.8025472164154,11.3554425537586,"DHS","2014-2015",1,0.992717087268829,75,"Cooking fuel","x1",0.987789916396141
"75.2","Rwanda","Sub-Saharan Africa",19.5779502391815,3.62711064517498,37.8025472164154,11.3554425537586,"DHS","2014-2015",2,0.416275441646576,75,"Sanitation","x2",0.416275441646576
"75.3","Rwanda","Sub-Saharan Africa",19.5779502391815,3.62711064517498,37.8025472164154,11.3554425537586,"DHS","2014-2015",3,0.595655143260956,75,"Drinking water","x3",0.595655143260956
"75.4","Rwanda","Sub-Saharan Africa",19.5779502391815,3.62711064517498,37.8025472164154,11.3554425537586,"DHS","2014-2015",4,0.768071413040161,75,"Electricity","x4",0.765390698909759
"75.5","Rwanda","Sub-Saharan Africa",19.5779502391815,3.62711064517498,37.8025472164154,11.3554425537586,"DHS","2014-2015",5,0.797584533691406,75,"Housing","x5",0.797584533691406
"75.6","Rwanda","Sub-Saharan Africa",19.5779502391815,3.62711064517498,37.8025472164154,11.3554425537586,"DHS","2014-2015",6,0.492505878210068,75,"Assets","x6",0.492505878210068
"76.1","Mauritania","Sub-Saharan Africa",32.6486647129059,5.80889731645584,24.0015715360641,33.644711971283,"MICS","2015",1,0.597919881343842,76,"Cooking fuel","x1",0.596940682530404
"76.2","Mauritania","Sub-Saharan Africa",32.6486647129059,5.80889731645584,24.0015715360641,33.644711971283,"MICS","2015",2,0.59509551525116,76,"Sanitation","x2",0.59509551525116
"76.3","Mauritania","Sub-Saharan Africa",32.6486647129059,5.80889731645584,24.0015715360641,33.644711971283,"MICS","2015",3,0.471988290548325,76,"Drinking water","x3",0.471988290548325
"76.4","Mauritania","Sub-Saharan Africa",32.6486647129059,5.80889731645584,24.0015715360641,33.644711971283,"MICS","2015",4,0.601927042007446,76,"Electricity","x4",0.600907771587372
"76.5","Mauritania","Sub-Saharan Africa",32.6486647129059,5.80889731645584,24.0015715360641,33.644711971283,"MICS","2015",5,0.608882367610931,76,"Housing","x5",0.608882367610931
"76.6","Mauritania","Sub-Saharan Africa",32.6486647129059,5.80889731645584,24.0015715360641,33.644711971283,"MICS","2015",6,0.200921341776848,76,"Assets","x6",0.200921341776848
"77.1","Zambia","Sub-Saharan Africa",36.4269942045212,7.08254873752594,13.6898666620255,23.1011807918549,"DHS","2013-2014",1,0.892343401908875,77,"Cooking fuel","x1",0.888419967889786
"77.2","Zambia","Sub-Saharan Africa",36.4269942045212,7.08254873752594,13.6898666620255,23.1011807918549,"DHS","2013-2014",2,0.726412892341614,77,"Sanitation","x2",0.726412892341614
