,Date,Product,Category,Sales
160,2022-04-16,Galactic_S21,Galaxy,379.0
161,2022-04-17,Galactic_S21,Galaxy,317.0
162,2022-04-18,Galactic_S21,Galaxy,304.0
163,2022-04-19,Galactic_S21,Galaxy,399.0
164,2022-04-20,Galactic_S21,Galaxy,460.0
165,2022-04-21,Galactic_S21,Galaxy,352.0
166,2022-04-22,Galactic_S21,Galaxy,338.0
167,2022-04-23,Galactic_S21,Galaxy,356.0
168,2022-04-24,Galactic_S21,Galaxy,365.0
169,2022-04-25,Galactic_S21,Galaxy,291.0
170,2022-04-26,Galactic_S21,Galaxy,340.0
171,2022-04-27,Galactic_S21,Galaxy,299.0
172,2022-04-28,Galactic_S21,Galaxy,440.0
173,2022-04-29,Galactic_S21,Galaxy,332.0
174,2022-04-30,Galactic_S21,Galaxy,377.0
175,2022-05-01,Galactic_S21,Galaxy,449.0
176,2022-05-02,Galactic_S21,Galaxy,390.0
177,2022-05-03,Galactic_S21,Galaxy,521.0
178,2022-05-04,Galactic_S21,Galaxy,413.0
179,2022-05-05,Galactic_S21,Galaxy,395.0
180,2022-05-06,Galactic_S21,Galaxy,392.0
181,2022-05-07,Galactic_S21,Galaxy,493.0
182,2022-05-08,Galactic_S21,Galaxy,412.0
183,2022-05-09,Galactic_S21,Galaxy,373.0
184,2022-05-10,Galactic_S21,Galaxy,397.0
185,2022-05-11,Galactic_S21,Galaxy,380.0
186,2022-05-12,Galactic_S21,Galaxy,449.0
187,2022-05-13,Galactic_S21,Galaxy,501.0
188,2022-05-14,Galactic_S21,Galaxy,433.0
189,2022-05-15,Galactic_S21,Galaxy,496.0
190,2022-05-16,Galactic_S21,Galaxy,447.0
191,2022-05-17,Galactic_S21,Galaxy,643.0
192,2022-05-18,Galactic_S21,Galaxy,572.0
193,2022-05-19,Galactic_S21,Galaxy,535.0
194,2022-05-20,Galactic_S21,Galaxy,477.0
195,2022-05-21,Galactic_S21,Galaxy,527.0
196,2022-05-22,Galactic_S21,Galaxy,478.0
197,2022-05-23,Galactic_S21,Galaxy,503.0
198,2022-05-24,Galactic_S21,Galaxy,546.0
199,2022-05-25,Galactic_S21,Galaxy,529.0
200,2022-05-26,Galactic_S21,Galaxy,544.0
201,2022-05-27,Galactic_S21,Galaxy,526.0
202,2022-05-28,Galactic_S21,Galaxy,469.0
203,2022-05-29,Galactic_S21,Galaxy,563.0
204,2022-05-30,Galactic_S21,Galaxy,654.0
205,2022-05-31,Galactic_S21,Galaxy,573.0
206,2022-06-01,Galactic_S21,Galaxy,613.0
207,2022-06-02,Galactic_S21,Galaxy,630.0
208,2022-06-03,Galactic_S21,Galaxy,537.0
209,2022-06-04,Galactic_S21,Galaxy,540.0
210,2022-06-05,Galactic_S21,Galaxy,614.0
211,2022-06-06,Galactic_S21,Galaxy,534.0
212,2022-06-07,Galactic_S21,Galaxy,687.0
213,2022-06-08,Galactic_S21,Galaxy,588.0
214,2022-06-09,Galactic_S21,Galaxy,608.0
215,2022-06-10,Galactic_S21,Galaxy,666.0
216,2022-06-11,Galactic_S21,Galaxy,482.0
217,2022-06-12,Galactic_S21,Galaxy,572.0
218,2022-06-13,Galactic_S21,Galaxy,554.0
219,2022-06-14,Galactic_S21,Galaxy,623.0
220,2022-06-15,Galactic_S21,Galaxy,646.0
221,2022-06-16,Galactic_S21,Galaxy,650.0
222,2022-06-17,Galactic_S21,Galaxy,612.0
223,2022-06-18,Galactic_S21,Galaxy,657.0
224,2022-06-19,Galactic_S21,Galaxy,689.0
225,2022-06-20,Galactic_S21,Galaxy,637.0
226,2022-06-21,Galactic_S21,Galaxy,616.0
227,2022-06-22,Galactic_S21,Galaxy,722.0
228,2022-06-23,Galactic_S21,Galaxy,704.0
229,2022-06-24,Galactic_S21,Galaxy,712.0
230,2022-06-25,Galactic_S21,Galaxy,706.0
231,2022-06-26,Galactic_S21,Galaxy,658.0
232,2022-06-27,Galactic_S21,Galaxy,662.0
233,2022-06-28,Galactic_S21,Galaxy,637.0
234,2022-06-29,Galactic_S21,Galaxy,673.0
235,2022-06-30,Galactic_S21,Galaxy,807.0
236,2022-07-01,Galactic_S21,Galaxy,1057.0
237,2022-07-02,Galactic_S21,Galaxy,1044.0
238,2022-07-03,Galactic_S21,Galaxy,1020.0
239,2022-07-04,Galactic_S21,Galaxy,1134.0
240,2022-07-05,Galactic_S21,Galaxy,1049.0
241,2022-07-06,Galactic_S21,Galaxy,965.0
242,2022-07-07,Galactic_S21,Galaxy,1106.0
243,2022-07-08,Galactic_S21,Galaxy,914.0
244,2022-07-09,Galactic_S21,Galaxy,1105.0
245,2022-07-10,Galactic_S21,Galaxy,1003.0
246,2022-07-11,Galactic_S21,Galaxy,1134.0
247,2022-07-12,Galactic_S21,Galaxy,1139.0
248,2022-07-13,Galactic_S21,Galaxy,1044.0
249,2022-07-14,Galactic_S21,Galaxy,1216.0
250,2022-07-15,Galactic_S21,Galaxy,1135.0
251,2022-07-16,Galactic_S21,Galaxy,1234.0
252,2022-07-17,Galactic_S21,Galaxy,1127.0
253,2022-07-18,Galactic_S21,Galaxy,1145.0
254,2022-07-19,Galactic_S21,Galaxy,1073.0
255,2022-07-20,Galactic_S21,Galaxy,1198.0
256,2022-07-21,Galactic_S21,Galaxy,1174.0
257,2022-07-22,Galactic_S21,Galaxy,1226.0
258,2022-07-23,Galactic_S21,Galaxy,1154.0
259,2022-07-24,Galactic_S21,Galaxy,1255.0
260,2022-07-25,Galactic_S21,Galaxy,1237.0
261,2022-07-26,Galactic_S21,Galaxy,1267.0
262,2022-07-27,Galactic_S21,Galaxy,1274.0
263,2022-07-28,Galactic_S21,Galaxy,1238.0
264,2022-07-29,Galactic_S21,Galaxy,1076.0
265,2022-07-30,Galactic_S21,Galaxy,1296.0
266,2022-07-31,Galactic_S21,Galaxy,1305.0
267,2022-08-01,Galactic_S21,Galaxy,811.0
268,2022-08-02,Galactic_S21,Galaxy,785.0
269,2022-08-03,Galactic_S21,Galaxy,883.0
270,2022-08-04,Galactic_S21,Galaxy,824.0
271,2022-08-05,Galactic_S21,Galaxy,833.0
272,2022-08-06,Galactic_S21,Galaxy,842.0
273,2022-08-07,Galactic_S21,Galaxy,878.0
274,2022-08-08,Galactic_S21,Galaxy,934.0
275,2022-08-09,Galactic_S21,Galaxy,843.0
276,2022-08-10,Galactic_S21,Galaxy,951.0
277,2022-08-11,Galactic_S21,Galaxy,920.0
278,2022-08-12,Galactic_S21,Galaxy,817.0
279,2022-08-13,Galactic_S21,Galaxy,1005.0
280,2022-08-14,Galactic_S21,Galaxy,851.0
281,2022-08-15,Galactic_S21,Galaxy,956.0
282,2022-08-16,Galactic_S21,Galaxy,876.0
283,2022-08-17,Galactic_S21,Galaxy,930.0
284,2022-08-18,Galactic_S21,Galaxy,892.0
285,2022-08-19,Galactic_S21,Galaxy,999.0
286,2022-08-20,Galactic_S21,Galaxy,924.0
287,2022-08-21,Galactic_S21,Galaxy,930.0
288,2022-08-22,Galactic_S21,Galaxy,945.0
289,2022-08-23,Galactic_S21,Galaxy,1044.0
290,2022-08-24,Galactic_S21,Galaxy,917.0
291,2022-08-25,Galactic_S21,Galaxy,887.0
292,2022-08-26,Galactic_S21,Galaxy,958.0
293,2022-08-27,Galactic_S21,Galaxy,976.0
294,2022-08-28,Galactic_S21,Galaxy,996.0
295,2022-08-29,Galactic_S21,Galaxy,953.0
296,2022-08-30,Galactic_S21,Galaxy,1021.0
297,2022-08-31,Galactic_S21,Galaxy,991.0
298,2022-09-01,Galactic_S21,Galaxy,987.0
299,2022-09-02,Galactic_S21,Galaxy,1027.0
300,2022-09-03,Galactic_S21,Galaxy,1045.0
301,2022-09-04,Galactic_S21,Galaxy,1003.0
302,2022-09-05,Galactic_S21,Galaxy,926.0
303,2022-09-06,Galactic_S21,Galaxy,1080.0
304,2022-09-07,Galactic_S21,Galaxy,972.0
305,2022-09-08,Galactic_S21,Galaxy,1069.0
306,2022-09-09,Galactic_S21,Galaxy,1022.0
307,2022-09-10,Galactic_S21,Galaxy,1106.0
308,2022-09-11,Galactic_S21,Galaxy,1041.0
309,2022-09-12,Galactic_S21,Galaxy,1148.0
310,2022-09-13,Galactic_S21,Galaxy,1038.0
311,2022-09-14,Galactic_S21,Galaxy,1041.0
312,2022-09-15,Galactic_S21,Galaxy,1032.0
313,2022-09-16,Galactic_S21,Galaxy,1035.0
314,2022-09-17,Galactic_S21,Galaxy,1100.0
315,2022-09-18,Galactic_S21,Galaxy,1040.0
316,2022-09-19,Galactic_S21,Galaxy,1052.0
317,2022-09-20,Galactic_S21,Galaxy,1054.0
318,2022-09-21,Galactic_S21,Galaxy,1075.0
319,2022-09-22,Galactic_S21,Galaxy,1037.0
320,2022-09-23,Galactic_S21,Galaxy,1100.0
321,2022-09-24,Galactic_S21,Galaxy,1131.0
322,2022-09-25,Galactic_S21,Galaxy,1095.0
323,2022-09-26,Galactic_S21,Galaxy,1111.0
324,2022-09-27,Galactic_S21,Galaxy,1064.0
325,2022-09-28,Galactic_S21,Galaxy,1096.0
326,2022-09-29,Galactic_S21,Galaxy,1114.0
327,2022-09-30,Galactic_S21,Galaxy,1154.0
328,2022-10-01,Galactic_S21,Galaxy,1122.0
329,2022-10-02,Galactic_S21,Galaxy,1114.0
330,2022-10-03,Galactic_S21,Galaxy,1193.0
331,2022-10-04,Galactic_S21,Galaxy,1135.0
332,2022-10-05,Galactic_S21,Galaxy,1182.0
333,2022-10-06,Galactic_S21,Galaxy,1237.0
334,2022-10-07,Galactic_S21,Galaxy,1124.0
335,2022-10-08,Galactic_S21,Galaxy,1120.0
336,2022-10-09,Galactic_S21,Galaxy,1259.0
337,2022-10-10,Galactic_S21,Galaxy,1222.0
338,2022-10-11,Galactic_S21,Galaxy,1200.0
339,2022-10-12,Galactic_S21,Galaxy,1067.0
340,2022-10-13,Galactic_S21,Galaxy,1201.0
341,2022-10-14,Galactic_S21,Galaxy,1222.0
342,2022-10-15,Galactic_S21,Galaxy,1141.0
343,2022-10-16,Galactic_S21,Galaxy,1180.0
344,2022-10-17,Galactic_S21,Galaxy,1150.0
345,2022-10-18,Galactic_S21,Galaxy,1146.0
346,2022-10-19,Galactic_S21,Galaxy,1127.0
347,2022-10-20,Galactic_S21,Galaxy,1180.0
348,2022-10-21,Galactic_S21,Galaxy,1160.0
349,2022-10-22,Galactic_S21,Galaxy,1149.0
350,2022-10-23,Galactic_S21,Galaxy,1207.0
351,2022-10-24,Galactic_S21,Galaxy,1211.0
352,2022-10-25,Galactic_S21,Galaxy,1186.0
353,2022-10-26,Galactic_S21,Galaxy,1200.0
354,2022-10-27,Galactic_S21,Galaxy,1133.0
355,2022-10-28,Galactic_S21,Galaxy,1266.0
356,2022-10-29,Galactic_S21,Galaxy,1159.0
357,2022-10-30,Galactic_S21,Galaxy,1071.0
358,2022-10-31,Galactic_S21,Galaxy,1093.0
359,2022-11-01,Galactic_S21,Galaxy,1151.0
360,2022-11-02,Galactic_S21,Galaxy,1088.0
361,2022-11-03,Galactic_S21,Galaxy,1137.0
362,2022-11-04,Galactic_S21,Galaxy,1067.0
363,2022-11-05,Galactic_S21,Galaxy,1133.0
364,2022-11-06,Galactic_S21,Galaxy,1131.0
365,2022-11-07,Galactic_S21,Galaxy,1159.0
366,2022-11-08,Galactic_S21,Galaxy,1109.0
367,2022-11-09,Galactic_S21,Galaxy,1109.0
368,2022-11-10,Galactic_S21,Galaxy,1053.0
369,2022-11-11,Galactic_S21,Galaxy,1114.0
370,2022-11-12,Galactic_S21,Galaxy,1105.0
371,2022-11-13,Galactic_S21,Galaxy,1180.0
372,2022-11-14,Galactic_S21,Galaxy,1066.0
373,2022-11-15,Galactic_S21,Galaxy,1174.0
374,2022-11-16,Galactic_S21,Galaxy,1148.0
375,2022-11-17,Galactic_S21,Galaxy,1150.0
376,2022-11-18,Galactic_S21,Galaxy,1149.0
377,2022-11-19,Galactic_S21,Galaxy,1098.0
378,2022-11-20,Galactic_S21,Galaxy,1168.0
379,2022-11-21,Galactic_S21,Galaxy,1171.0
380,2022-11-22,Galactic_S21,Galaxy,1101.0
381,2022-11-23,Galactic_S21,Galaxy,1067.0
382,2022-11-24,Galactic_S21,Galaxy,953.0
383,2022-11-25,Galactic_S21,Galaxy,1091.0
384,2022-11-26,Galactic_S21,Galaxy,1011.0
385,2022-11-27,Galactic_S21,Galaxy,1073.0
386,2022-11-28,Galactic_S21,Galaxy,1019.0
387,2022-11-29,Galactic_S21,Galaxy,1007.0
388,2022-11-30,Galactic_S21,Galaxy,1155.0
389,2022-12-01,Galactic_S21,Galaxy,1595.0
390,2022-12-02,Galactic_S21,Galaxy,1526.0
391,2022-12-03,Galactic_S21,Galaxy,1544.0
392,2022-12-04,Galactic_S21,Galaxy,1657.0
393,2022-12-05,Galactic_S21,Galaxy,1582.0
394,2022-12-06,Galactic_S21,Galaxy,1507.0
395,2022-12-07,Galactic_S21,Galaxy,1369.0
396,2022-12-08,Galactic_S21,Galaxy,1623.0
397,2022-12-09,Galactic_S21,Galaxy,1506.0
398,2022-12-10,Galactic_S21,Galaxy,1654.0
399,2022-12-11,Galactic_S21,Galaxy,1561.0
400,2022-12-12,Galactic_S21,Galaxy,1494.0
401,2022-12-13,Galactic_S21,Galaxy,1621.0
402,2022-12-14,Galactic_S21,Galaxy,1601.0
403,2022-12-15,Galactic_S21,Galaxy,1605.0
404,2022-12-16,Galactic_S21,Galaxy,1658.0
405,2022-12-17,Galactic_S21,Galaxy,1569.0
406,2022-12-18,Galactic_S21,Galaxy,1513.0
407,2022-12-19,Galactic_S21,Galaxy,1636.0
408,2022-12-20,Galactic_S21,Galaxy,1601.0
409,2022-12-21,Galactic_S21,Galaxy,1455.0
410,2022-12-22,Galactic_S21,Galaxy,1611.0
411,2022-12-23,Galactic_S21,Galaxy,1388.0
412,2022-12-24,Galactic_S21,Galaxy,1516.0
413,2022-12-25,Galactic_S21,Galaxy,1592.0
414,2022-12-26,Galactic_S21,Galaxy,1490.0
415,2022-12-27,Galactic_S21,Galaxy,1530.0
416,2022-12-28,Galactic_S21,Galaxy,1543.0
417,2022-12-29,Galactic_S21,Galaxy,1415.0
418,2022-12-30,Galactic_S21,Galaxy,1547.0
419,2022-12-31,Galactic_S21,Galaxy,1503.0
420,2023-01-01,Galactic_S21,Galaxy,1419.0
421,2023-01-02,Galactic_S21,Galaxy,1605.0
422,2023-01-03,Galactic_S21,Galaxy,1443.0
423,2023-01-04,Galactic_S21,Galaxy,1444.0
424,2023-01-05,Galactic_S21,Galaxy,1428.0
425,2023-01-06,Galactic_S21,Galaxy,1434.0
426,2023-01-07,Galactic_S21,Galaxy,1327.0
427,2023-01-08,Galactic_S21,Galaxy,1405.0
428,2023-01-09,Galactic_S21,Galaxy,1356.0
429,2023-01-10,Galactic_S21,Galaxy,1479.0
430,2023-01-11,Galactic_S21,Galaxy,1292.0
431,2023-01-12,Galactic_S21,Galaxy,1577.0
432,2023-01-13,Galactic_S21,Galaxy,1451.0
433,2023-01-14,Galactic_S21,Galaxy,1501.0
434,2023-01-15,Galactic_S21,Galaxy,1478.0
435,2023-01-16,Galactic_S21,Galaxy,1398.0
436,2023-01-17,Galactic_S21,Galaxy,1347.0
437,2023-01-18,Galactic_S21,Galaxy,1380.0
438,2023-01-19,Galactic_S21,Galaxy,1344.0
439,2023-01-20,Galactic_S21,Galaxy,1383.0
440,2023-01-21,Galactic_S21,Galaxy,1385.0
441,2023-01-22,Galactic_S21,Galaxy,1354.0
442,2023-01-23,Galactic_S21,Galaxy,1414.0
443,2023-01-24,Galactic_S21,Galaxy,1275.0
444,2023-01-25,Galactic_S21,Galaxy,1302.0
445,2023-01-26,Galactic_S21,Galaxy,1333.0
446,2023-01-27,Galactic_S21,Galaxy,1349.0
447,2023-01-28,Galactic_S21,Galaxy,1336.0
448,2023-01-29,Galactic_S21,Galaxy,1287.0
449,2023-01-30,Galactic_S21,Galaxy,1272.0
450,2023-01-31,Galactic_S21,Galaxy,1430.0
451,2023-02-01,Galactic_S21,Galaxy,866.0
452,2023-02-02,Galactic_S21,Galaxy,881.0
453,2023-02-03,Galactic_S21,Galaxy,860.0
454,2023-02-04,Galactic_S21,Galaxy,879.0
455,2023-02-05,Galactic_S21,Galaxy,821.0
456,2023-02-06,Galactic_S21,Galaxy,951.0
457,2023-02-07,Galactic_S21,Galaxy,866.0
458,2023-02-08,Galactic_S21,Galaxy,915.0
459,2023-02-09,Galactic_S21,Galaxy,820.0
460,2023-02-10,Galactic_S21,Galaxy,859.0
461,2023-02-11,Galactic_S21,Galaxy,811.0
462,2023-02-12,Galactic_S21,Galaxy,832.0
463,2023-02-13,Galactic_S21,Galaxy,795.0
464,2023-02-14,Galactic_S21,Galaxy,799.0
465,2023-02-15,Galactic_S21,Galaxy,862.0
466,2023-02-16,Galactic_S21,Galaxy,889.0
467,2023-02-17,Galactic_S21,Galaxy,777.0
468,2023-02-18,Galactic_S21,Galaxy,848.0
469,2023-02-19,Galactic_S21,Galaxy,885.0
470,2023-02-20,Galactic_S21,Galaxy,776.0
471,2023-02-21,Galactic_S21,Galaxy,825.0
472,2023-02-22,Galactic_S21,Galaxy,818.0
473,2023-02-23,Galactic_S21,Galaxy,808.0
474,2023-02-24,Galactic_S21,Galaxy,773.0
475,2023-02-25,Galactic_S21,Galaxy,841.0
476,2023-02-26,Galactic_S21,Galaxy,777.0
477,2023-02-27,Galactic_S21,Galaxy,645.0
478,2023-02-28,Galactic_S21,Galaxy,825.0
479,2023-03-01,Galactic_S21,Galaxy,776.0
480,2023-03-02,Galactic_S21,Galaxy,796.0
481,2023-03-03,Galactic_S21,Galaxy,797.0
482,2023-03-04,Galactic_S21,Galaxy,744.0
483,2023-03-05,Galactic_S21,Galaxy,735.0
484,2023-03-06,Galactic_S21,Galaxy,790.0
485,2023-03-07,Galactic_S21,Galaxy,708.0
486,2023-03-08,Galactic_S21,Galaxy,701.0
487,2023-03-09,Galactic_S21,Galaxy,753.0
488,2023-03-10,Galactic_S21,Galaxy,785.0
489,2023-03-11,Galactic_S21,Galaxy,735.0
490,2023-03-12,Galactic_S21,Galaxy,861.0
491,2023-03-13,Galactic_S21,Galaxy,777.0
492,2023-03-14,Galactic_S21,Galaxy,661.0
493,2023-03-15,Galactic_S21,Galaxy,648.0
494,2023-03-16,Galactic_S21,Galaxy,736.0
495,2023-03-17,Galactic_S21,Galaxy,732.0
496,2023-03-18,Galactic_S21,Galaxy,729.0
497,2023-03-19,Galactic_S21,Galaxy,771.0
498,2023-03-20,Galactic_S21,Galaxy,829.0
499,2023-03-21,Galactic_S21,Galaxy,705.0
500,2023-03-22,Galactic_S21,Galaxy,720.0
501,2023-03-23,Galactic_S21,Galaxy,699.0
502,2023-03-24,Galactic_S21,Galaxy,701.0
503,2023-03-25,Galactic_S21,Galaxy,756.0
504,2023-03-26,Galactic_S21,Galaxy,644.0
505,2023-03-27,Galactic_S21,Galaxy,589.0
506,2023-03-28,Galactic_S21,Galaxy,713.0
507,2023-03-29,Galactic_S21,Galaxy,746.0
508,2023-03-30,Galactic_S21,Galaxy,733.0
509,2023-03-31,Galactic_S21,Galaxy,735.0
510,2023-04-01,Galactic_S21,Galaxy,716.0
511,2023-04-02,Galactic_S21,Galaxy,764.0
512,2023-04-03,Galactic_S21,Galaxy,720.0
513,2023-04-04,Galactic_S21,Galaxy,669.0
514,2023-04-05,Galactic_S21,Galaxy,753.0
515,2023-04-06,Galactic_S21,Galaxy,577.0
516,2023-04-07,Galactic_S21,Galaxy,657.0
517,2023-04-08,Galactic_S21,Galaxy,706.0
518,2023-04-09,Galactic_S21,Galaxy,640.0
519,2023-04-10,Galactic_S21,Galaxy,588.0
520,2023-04-11,Galactic_S21,Galaxy,720.0
521,2023-04-12,Galactic_S21,Galaxy,607.0
522,2023-04-13,Galactic_S21,Galaxy,553.0
523,2023-04-14,Galactic_S21,Galaxy,635.0
524,2023-04-15,Galactic_S21,Galaxy,657.0
525,2023-04-16,Galactic_S21,Galaxy,582.0
526,2023-04-17,Galactic_S21,Galaxy,634.0
527,2023-04-18,Galactic_S21,Galaxy,685.0
528,2023-04-19,Galactic_S21,Galaxy,650.0
529,2023-04-20,Galactic_S21,Galaxy,578.0
530,2023-04-21,Galactic_S21,Galaxy,682.0
531,2023-04-22,Galactic_S21,Galaxy,613.0
532,2023-04-23,Galactic_S21,Galaxy,601.0
533,2023-04-24,Galactic_S21,Galaxy,625.0
534,2023-04-25,Galactic_S21,Galaxy,540.0
535,2023-04-26,Galactic_S21,Galaxy,546.0
536,2023-04-27,Galactic_S21,Galaxy,575.0
537,2023-04-28,Galactic_S21,Galaxy,497.0
538,2023-04-29,Galactic_S21,Galaxy,612.0
539,2023-04-30,Galactic_S21,Galaxy,585.0
540,2023-05-01,Galactic_S21,Galaxy,664.0
541,2023-05-02,Galactic_S21,Galaxy,582.0
542,2023-05-03,Galactic_S21,Galaxy,541.0
543,2023-05-04,Galactic_S21,Galaxy,589.0
544,2023-05-05,Galactic_S21,Galaxy,606.0
545,2023-05-06,Galactic_S21,Galaxy,537.0
546,2023-05-07,Galactic_S21,Galaxy,539.0
547,2023-05-08,Galactic_S21,Galaxy,578.0
548,2023-05-09,Galactic_S21,Galaxy,574.0
549,2023-05-10,Galactic_S21,Galaxy,511.0
550,2023-05-11,Galactic_S21,Galaxy,494.0
551,2023-05-12,Galactic_S21,Galaxy,547.0
552,2023-05-13,Galactic_S21,Galaxy,451.0
553,2023-05-14,Galactic_S21,Galaxy,481.0
554,2023-05-15,Galactic_S21,Galaxy,482.0
555,2023-05-16,Galactic_S21,Galaxy,614.0
556,2023-05-17,Galactic_S21,Galaxy,576.0
557,2023-05-18,Galactic_S21,Galaxy,544.0
558,2023-05-19,Galactic_S21,Galaxy,555.0
559,2023-05-20,Galactic_S21,Galaxy,584.0
560,2023-05-21,Galactic_S21,Galaxy,494.0
561,2023-05-22,Galactic_S21,Galaxy,520.0
562,2023-05-23,Galactic_S21,Galaxy,580.0
563,2023-05-24,Galactic_S21,Galaxy,497.0
564,2023-05-25,Galactic_S21,Galaxy,457.0
565,2023-05-26,Galactic_S21,Galaxy,455.0
566,2023-05-27,Galactic_S21,Galaxy,537.0
567,2023-05-28,Galactic_S21,Galaxy,515.0
568,2023-05-29,Galactic_S21,Galaxy,470.0
569,2023-05-30,Galactic_S21,Galaxy,523.0
570,2023-05-31,Galactic_S21,Galaxy,429.0
571,2023-06-01,Galactic_S21,Galaxy,493.0
572,2023-06-02,Galactic_S21,Galaxy,514.0
573,2023-06-03,Galactic_S21,Galaxy,387.0
574,2023-06-04,Galactic_S21,Galaxy,472.0
575,2023-06-05,Galactic_S21,Galaxy,430.0
576,2023-06-06,Galactic_S21,Galaxy,506.0
577,2023-06-07,Galactic_S21,Galaxy,400.0
578,2023-06-08,Galactic_S21,Galaxy,516.0
579,2023-06-09,Galactic_S21,Galaxy,409.0
580,2023-06-10,Galactic_S21,Galaxy,445.0
581,2023-06-11,Galactic_S21,Galaxy,474.0
582,2023-06-12,Galactic_S21,Galaxy,347.0
583,2023-06-13,Galactic_S21,Galaxy,433.0
584,2023-06-14,Galactic_S21,Galaxy,499.0
585,2023-06-15,Galactic_S21,Galaxy,384.0
586,2023-06-16,Galactic_S21,Galaxy,330.0
587,2023-06-17,Galactic_S21,Galaxy,492.0
588,2023-06-18,Galactic_S21,Galaxy,477.0
589,2023-06-19,Galactic_S21,Galaxy,394.0
590,2023-06-20,Galactic_S21,Galaxy,421.0
591,2023-06-21,Galactic_S21,Galaxy,443.0
592,2023-06-22,Galactic_S21,Galaxy,388.0
593,2023-06-23,Galactic_S21,Galaxy,372.0
594,2023-06-24,Galactic_S21,Galaxy,401.0
595,2023-06-25,Galactic_S21,Galaxy,234.0
596,2023-06-26,Galactic_S21,Galaxy,352.0
597,2023-06-27,Galactic_S21,Galaxy,296.0
598,2023-06-28,Galactic_S21,Galaxy,336.0
599,2023-06-29,Galactic_S21,Galaxy,410.0
600,2023-06-30,Galactic_S21,Galaxy,331.0
601,2023-07-01,Galactic_S21,Galaxy,536.0
602,2023-07-02,Galactic_S21,Galaxy,467.0
603,2023-07-03,Galactic_S21,Galaxy,696.0
604,2023-07-04,Galactic_S21,Galaxy,505.0
605,2023-07-05,Galactic_S21,Galaxy,467.0
606,2023-07-06,Galactic_S21,Galaxy,628.0
607,2023-07-07,Galactic_S21,Galaxy,611.0
608,2023-07-08,Galactic_S21,Galaxy,501.0
609,2023-07-09,Galactic_S21,Galaxy,573.0
610,2023-07-10,Galactic_S21,Galaxy,396.0
611,2023-07-11,Galactic_S21,Galaxy,461.0
612,2023-07-12,Galactic_S21,Galaxy,498.0
613,2023-07-13,Galactic_S21,Galaxy,299.0
614,2023-07-14,Galactic_S21,Galaxy,560.0
615,2023-07-15,Galactic_S21,Galaxy,371.0
616,2023-07-16,Galactic_S21,Galaxy,506.0
617,2023-07-17,Galactic_S21,Galaxy,465.0
618,2023-07-18,Galactic_S21,Galaxy,475.0
619,2023-07-19,Galactic_S21,Galaxy,530.0
620,2023-07-20,Galactic_S21,Galaxy,597.0
621,2023-07-21,Galactic_S21,Galaxy,359.0
622,2023-07-22,Galactic_S21,Galaxy,321.0
623,2023-07-23,Galactic_S21,Galaxy,479.0
624,2023-07-24,Galactic_S21,Galaxy,423.0
625,2023-07-25,Galactic_S21,Galaxy,312.0
626,2023-07-26,Galactic_S21,Galaxy,337.0
627,2023-07-27,Galactic_S21,Galaxy,285.0
628,2023-07-28,Galactic_S21,Galaxy,357.0
629,2023-07-29,Galactic_S21,Galaxy,356.0
630,2023-07-30,Galactic_S21,Galaxy,401.0
631,2023-07-31,Galactic_S21,Galaxy,383.0
632,2023-08-01,Galactic_S21,Galaxy,301.0
633,2023-08-02,Galactic_S21,Galaxy,235.0
634,2023-08-03,Galactic_S21,Galaxy,243.0
635,2023-08-04,Galactic_S21,Galaxy,202.0
636,2023-08-05,Galactic_S21,Galaxy,184.0
637,2023-08-06,Galactic_S21,Galaxy,306.0
638,2023-08-07,Galactic_S21,Galaxy,300.0
639,2023-08-08,Galactic_S21,Galaxy,191.0
640,2023-08-09,Galactic_S21,Galaxy,220.0
641,2023-08-10,Galactic_S21,Galaxy,230.0
642,2023-08-11,Galactic_S21,Galaxy,165.0
643,2023-08-12,Galactic_S21,Galaxy,145.0
644,2023-08-13,Galactic_S21,Galaxy,201.0
645,2023-08-14,Galactic_S21,Galaxy,159.0
646,2023-08-15,Galactic_S21,Galaxy,271.0
647,2023-08-16,Galactic_S21,Galaxy,269.0
648,2023-08-17,Galactic_S21,Galaxy,194.0
649,2023-08-18,Galactic_S21,Galaxy,294.0
650,2023-08-19,Galactic_S21,Galaxy,171.0
651,2023-08-20,Galactic_S21,Galaxy,197.0
652,2023-08-21,Galactic_S21,Galaxy,137.0
653,2023-08-22,Galactic_S21,Galaxy,142.0
654,2023-08-23,Galactic_S21,Galaxy,182.0
655,2023-08-24,Galactic_S21,Galaxy,182.0
656,2023-08-25,Galactic_S21,Galaxy,57.0
657,2023-08-26,Galactic_S21,Galaxy,117.0
658,2023-08-27,Galactic_S21,Galaxy,118.0
659,2023-08-28,Galactic_S21,Galaxy,110.0
660,2023-08-29,Galactic_S21,Galaxy,58.0
661,2023-08-30,Galactic_S21,Galaxy,70.0
662,2023-08-31,Galactic_S21,Galaxy,178.0
663,2023-09-01,Galactic_S21,Galaxy,106.0
664,2023-09-02,Galactic_S21,Galaxy,170.0
665,2023-09-03,Galactic_S21,Galaxy,180.0
666,2023-09-04,Galactic_S21,Galaxy,123.0
667,2023-09-05,Galactic_S21,Galaxy,123.0
668,2023-09-06,Galactic_S21,Galaxy,188.0
669,2023-09-07,Galactic_S21,Galaxy,157.0
670,2023-09-08,Galactic_S21,Galaxy,63.0
