"","person","time","urge","dep","urge_c","dep_c","urge_cb","urge_cw","dep_cb","dep_cw","urge1","urge_cw1"
"1993",40,43,2.558786,0.742626,2.5507746764,0.7296929662,0.5001834964,2.05059118,0.0628287662,0.6668642,1.504521,0.99632618
"1994",40,44,1.243056,1.028147,1.2350446764,1.0152139662,0.5001834964,0.73486118,0.0628287662,0.9523852,2.558786,2.05059118
"1995",40,45,0.256842,0.939797,0.2488306764,0.9268639662,0.5001834964,-0.25135282,0.0628287662,0.8640352,1.243056,0.73486118
"1996",40,46,-0.809163,-1.580435,-0.8171743236,-1.5933680338,0.5001834964,-1.31735782,0.0628287662,-1.6561968,0.256842,-0.25135282
"1997",40,47,1.345657,1.141771,1.3376456764,1.1288379662,0.5001834964,0.83746218,0.0628287662,1.0660092,-0.809163,-1.31735782
"1998",40,48,-1.679636,-0.666999,-1.6876473236,-0.6799320338,0.5001834964,-2.18783082,0.0628287662,-0.7427608,1.345657,0.83746218
"1999",40,49,-2.206817,-0.749024,-2.2148283236,-0.7619570338,0.5001834964,-2.71501182,0.0628287662,-0.8247858,-1.679636,-2.18783082
"2000",40,50,-0.604616,-1.613035,-0.6126273236,-1.6259680338,0.5001834964,-1.11281082,0.0628287662,-1.6887968,-2.206817,-2.71501182
"2001",41,1,-1.752194,-0.29424,-1.7602053236,-0.3071730338,-1.6537282036,-0.10647712,-0.0655874938,-0.24158554,NA,NA
"2002",41,2,-2.839921,2.070832,-2.8479323236,2.0578989662,-1.6537282036,-1.19420412,-0.0655874938,2.12348646,-1.752194,-0.10647712
"2003",41,3,1.062011,0.970078,1.0539996764,0.9571449662,-1.6537282036,2.70772788,-0.0655874938,1.02273246,-2.839921,-1.19420412
"2004",41,4,-0.358974,-0.069982,-0.3669853236,-0.0829150338,-1.6537282036,1.28674288,-0.0655874938,-0.01732754,1.062011,2.70772788
"2005",41,5,-0.020607,-0.609409,-0.0286183236,-0.6223420338,-1.6537282036,1.62510988,-0.0655874938,-0.55675454,-0.358974,1.28674288
"2006",41,6,-2.282282,0.33081,-2.2902933236,0.3178769662,-1.6537282036,-0.63656512,-0.0655874938,0.38346446,-0.020607,1.62510988
"2007",41,7,-1.242571,0.467754,-1.2505823236,0.4548209662,-1.6537282036,0.40314588,-0.0655874938,0.52040846,-2.282282,-0.63656512
"2008",41,8,-1.537165,-0.438957,-1.5451763236,-0.4518900338,-1.6537282036,0.10855188,-0.0655874938,-0.38630254,-1.242571,0.40314588
"2009",41,9,-1.97519,-1.569206,-1.9832013236,-1.5821390338,-1.6537282036,-0.32947312,-0.0655874938,-1.51655154,-1.537165,0.10855188
"2010",41,10,-1.385085,0.68675,-1.3930963236,0.6738169662,-1.6537282036,0.26063188,-0.0655874938,0.73940446,-1.97519,-0.32947312
"2011",41,11,-2.019788,0.247323,-2.0277993236,0.2343899662,-1.6537282036,-0.37407112,-0.0655874938,0.29997746,-1.385085,0.26063188
"2012",41,12,-1.912678,1.112064,-1.9206893236,1.0991309662,-1.6537282036,-0.26696112,-0.0655874938,1.16471846,-2.019788,-0.37407112
"2013",41,13,1.005587,0.555667,0.9975756764,0.5427339662,-1.6537282036,2.65130388,-0.0655874938,0.60832146,-1.912678,-0.26696112
"2014",41,14,-3.038283,-0.772988,-3.0462943236,-0.7859210338,-1.6537282036,-1.39256612,-0.0655874938,-0.72033354,1.005587,2.65130388
"2015",41,15,-1.932358,-1.219367,-1.9403693236,-1.2323000338,-1.6537282036,-0.28664112,-0.0655874938,-1.16671254,-3.038283,-1.39256612
"2016",41,16,-0.879561,-1.038252,-0.8875723236,-1.0511850338,-1.6537282036,0.76615588,-0.0655874938,-0.98559754,-1.932358,-0.28664112
"2017",41,17,0.20116,1.816437,0.1931486764,1.8035039662,-1.6537282036,1.84687688,-0.0655874938,1.86909146,-0.879561,0.76615588
"2018",41,18,0.293039,-0.131638,0.2850276764,-0.1445710338,-1.6537282036,1.93875588,-0.0655874938,-0.07898354,0.20116,1.84687688
"2019",41,19,-1.855999,-0.389477,-1.8640103236,-0.4024100338,-1.6537282036,-0.21028212,-0.0655874938,-0.33682254,0.293039,1.93875588
"2020",41,20,-3.803146,-0.477512,-3.8111573236,-0.4904450338,-1.6537282036,-2.15742912,-0.0655874938,-0.42485754,-1.855999,-0.21028212
"2021",41,21,-0.715217,-0.05839,-0.7232283236,-0.0713230338,-1.6537282036,0.93049988,-0.0655874938,-0.00573554,-3.803146,-2.15742912
"2022",41,22,-1.935912,0.865586,-1.9439233236,0.8526529662,-1.6537282036,-0.29019512,-0.0655874938,0.91824046,-0.715217,0.93049988
"2023",41,23,-3.066634,-0.522322,-3.0746453236,-0.5352550338,-1.6537282036,-1.42091712,-0.0655874938,-0.46966754,-1.935912,-0.29019512
"2024",41,24,-2.802903,0.169069,-2.8109143236,0.1561359662,-1.6537282036,-1.15718612,-0.0655874938,0.22172346,-3.066634,-1.42091712
"2025",41,25,-1.427426,1.57482,-1.4354373236,1.5618869662,-1.6537282036,0.21829088,-0.0655874938,1.62747446,-2.802903,-1.15718612
"2026",41,26,0.465056,1.44674,0.4570446764,1.4338069662,-1.6537282036,2.11077288,-0.0655874938,1.49939446,-1.427426,0.21829088
"2027",41,27,-1.178533,-1.012642,-1.1865443236,-1.0255750338,-1.6537282036,0.46718388,-0.0655874938,-0.95998754,0.465056,2.11077288
"2028",41,28,0.386399,0.418771,0.3783876764,0.4058379662,-1.6537282036,2.03211588,-0.0655874938,0.47142546,-1.178533,0.46718388
"2029",41,29,-3.981681,-2.122464,-3.9896923236,-2.1353970338,-1.6537282036,-2.33596412,-0.0655874938,-2.06980954,0.386399,2.03211588
"2030",41,30,-2.566666,-0.497648,-2.5746773236,-0.5105810338,-1.6537282036,-0.92094912,-0.0655874938,-0.44499354,-3.981681,-2.33596412
"2031",41,31,-0.77949,0.079556,-0.7875013236,0.0666229662,-1.6537282036,0.86622688,-0.0655874938,0.13221046,-2.566666,-0.92094912
"2032",41,32,-3.144307,-1.054595,-3.1523183236,-1.0675280338,-1.6537282036,-1.49859012,-0.0655874938,-1.00194054,-0.77949,0.86622688
"2033",41,33,-2.319857,-0.430242,-2.3278683236,-0.4431750338,-1.6537282036,-0.67414012,-0.0655874938,-0.37758754,-3.144307,-1.49859012
"2034",41,34,-2.761017,-0.000749,-2.7690283236,-0.0136820338,-1.6537282036,-1.11530012,-0.0655874938,0.05190546,-2.319857,-0.67414012
"2035",41,35,-3.523304,-0.359623,-3.5313153236,-0.3725560338,-1.6537282036,-1.87758712,-0.0655874938,-0.30696854,-2.761017,-1.11530012
"2036",41,36,-2.427278,0.317647,-2.4352893236,0.3047139662,-1.6537282036,-0.78156112,-0.0655874938,0.37030146,-3.523304,-1.87758712
"2037",41,37,-0.720469,-0.001984,-0.7284803236,-0.0149170338,-1.6537282036,0.92524788,-0.0655874938,0.05067046,-2.427278,-0.78156112
"2038",41,38,-3.631633,-0.117483,-3.6396443236,-0.1304160338,-1.6537282036,-1.98591612,-0.0655874938,-0.06482854,-0.720469,0.92524788
"2039",41,39,-1.689532,0.359767,-1.6975433236,0.3468339662,-1.6537282036,-0.0438151200000001,-0.0655874938,0.41242146,-3.631633,-1.98591612
"2040",41,40,-2.898125,-1.196724,-2.9061363236,-1.2096570338,-1.6537282036,-1.25240812,-0.0655874938,-1.14406954,-1.689532,-0.0438151200000001
"2041",41,41,-1.637095,-1.083792,-1.6451063236,-1.0967250338,-1.6537282036,0.00862187999999997,-0.0655874938,-1.03113754,-2.898125,-1.25240812
"2042",41,42,-0.704166,1.022081,-0.7121773236,1.0091479662,-1.6537282036,0.94155088,-0.0655874938,1.07473546,-1.637095,0.00862187999999997
"2043",41,43,-2.612538,-0.741444,-2.6205493236,-0.7543770338,-1.6537282036,-0.96682112,-0.0655874938,-0.68878954,-0.704166,0.94155088
"2044",41,44,-3.132403,-1.567155,-3.1404143236,-1.5800880338,-1.6537282036,-1.48668612,-0.0655874938,-1.51450054,-2.612538,-0.96682112
"2045",41,45,-2.675162,0.603884,-2.6831733236,0.5909509662,-1.6537282036,-1.02944512,-0.0655874938,0.65653846,-3.132403,-1.48668612
"2046",41,46,-1.952919,-0.130697,-1.9609303236,-0.1436300338,-1.6537282036,-0.30720212,-0.0655874938,-0.07804254,-2.675162,-1.02944512
"2047",41,47,-1.618699,-1.065473,-1.6267103236,-1.0784060338,-1.6537282036,0.0270178799999998,-0.0655874938,-1.01281854,-1.952919,-0.30720212
"2048",41,48,-1.392649,0.790755,-1.4006603236,0.7778219662,-1.6537282036,0.25306788,-0.0655874938,0.84340946,-1.618699,0.0270178799999998
"2049",41,49,0.0571,-0.042001,0.0490886764,-0.0549340338,-1.6537282036,1.70281688,-0.0655874938,0.01065346,-1.392649,0.25306788
"2050",41,50,0.375221,0.477342,0.3672096764,0.4644089662,-1.6537282036,2.02093788,-0.0655874938,0.52999646,0.0571,1.70281688
"2051",42,1,1.164462,1.26776,1.1564506764,1.2548269662,1.5280617964,-0.37161112,-0.1643414738,1.41916844,NA,NA
"2052",42,2,0.887793,-0.62888,0.8797816764,-0.6418130338,1.5280617964,-0.64828012,-0.1643414738,-0.47747156,1.164462,-0.37161112
"2053",42,3,1.36593,0.257041,1.3579186764,0.2441079662,1.5280617964,-0.17014312,-0.1643414738,0.40844944,0.887793,-0.64828012
"2054",42,4,3.864344,-0.67058,3.8563326764,-0.6835130338,1.5280617964,2.32827088,-0.1643414738,-0.51917156,1.36593,-0.17014312
"2055",42,5,0.708625,0.199796,0.7006136764,0.1868629662,1.5280617964,-0.82744812,-0.1643414738,0.35120444,3.864344,2.32827088
"2056",42,6,1.803022,-1.43522,1.7950106764,-1.4481530338,1.5280617964,0.26694888,-0.1643414738,-1.28381156,0.708625,-0.82744812
"2057",42,7,2.213363,0.241211,2.2053516764,0.2282779662,1.5280617964,0.67728988,-0.1643414738,0.39261944,1.803022,0.26694888
"2058",42,8,-0.677609,-0.823376,-0.6856203236,-0.8363090338,1.5280617964,-2.21368212,-0.1643414738,-0.67196756,2.213363,0.67728988
"2059",42,9,0.938447,-0.334625,0.9304356764,-0.3475580338,1.5280617964,-0.59762612,-0.1643414738,-0.18321656,-0.677609,-2.21368212
"2060",42,10,-0.656443,0.264215,-0.6644543236,0.2512819662,1.5280617964,-2.19251612,-0.1643414738,0.41562344,0.938447,-0.59762612
"2061",42,11,2.303188,-0.587576,2.2951766764,-0.6005090338,1.5280617964,0.76711488,-0.1643414738,-0.43616756,-0.656443,-2.19251612
"2062",42,12,3.590735,0.512919,3.5827236764,0.4999859662,1.5280617964,2.05466188,-0.1643414738,0.66432744,2.303188,0.76711488
"2063",42,13,-1.199643,1.661971,-1.2076543236,1.6490379662,1.5280617964,-2.73571612,-0.1643414738,1.81337944,3.590735,2.05466188
"2064",42,14,1.748333,0.838408,1.7403216764,0.8254749662,1.5280617964,0.21225988,-0.1643414738,0.98981644,-1.199643,-2.73571612
"2065",42,15,1.815356,-0.190236,1.8073446764,-0.2031690338,1.5280617964,0.27928288,-0.1643414738,-0.03882756,1.748333,0.21225988
"2066",42,16,1.088441,-1.188131,1.0804296764,-1.2010640338,1.5280617964,-0.44763212,-0.1643414738,-1.03672256,1.815356,0.27928288
"2067",42,17,1.508033,-0.583434,1.5000216764,-0.5963670338,1.5280617964,-0.02804012,-0.1643414738,-0.43202556,1.088441,-0.44763212
"2068",42,18,1.572056,-0.261903,1.5640446764,-0.2748360338,1.5280617964,0.0359828799999999,-0.1643414738,-0.11049456,1.508033,-0.02804012
"2069",42,19,1.907389,0.04811,1.8993776764,0.0351769662,1.5280617964,0.37131588,-0.1643414738,0.19951844,1.572056,0.0359828799999999
"2070",42,20,3.682638,-0.294033,3.6746266764,-0.3069660338,1.5280617964,2.14656488,-0.1643414738,-0.14262456,1.907389,0.37131588
"2071",42,21,3.403539,-1.27571,3.3955276764,-1.2886430338,1.5280617964,1.86746588,-0.1643414738,-1.12430156,3.682638,2.14656488
"2072",42,22,1.770461,0.546024,1.7624496764,0.5330909662,1.5280617964,0.23438788,-0.1643414738,0.69743244,3.403539,1.86746588
"2073",42,23,-0.22098,0.12054,-0.2289913236,0.1076069662,1.5280617964,-1.75705312,-0.1643414738,0.27194844,1.770461,0.23438788
"2074",42,24,3.513899,0.607642,3.5058876764,0.5947089662,1.5280617964,1.97782588,-0.1643414738,0.75905044,-0.22098,-1.75705312
"2075",42,25,3.081926,0.313717,3.0739146764,0.3007839662,1.5280617964,1.54585288,-0.1643414738,0.46512544,3.513899,1.97782588
"2076",42,26,2.025707,0.367287,2.0176956764,0.3543539662,1.5280617964,0.48963388,-0.1643414738,0.51869544,3.081926,1.54585288
"2077",42,27,2.889582,-0.704957,2.8815706764,-0.7178900338,1.5280617964,1.35350888,-0.1643414738,-0.55354856,2.025707,0.48963388
"2078",42,28,1.477768,-0.246143,1.4697566764,-0.2590760338,1.5280617964,-0.05830512,-0.1643414738,-0.09473456,2.889582,1.35350888
"2079",42,29,0.869902,0.201901,0.8618906764,0.1889679662,1.5280617964,-0.66617112,-0.1643414738,0.35330944,1.477768,-0.05830512
"2080",42,30,1.560424,-0.677159,1.5524126764,-0.6900920338,1.5280617964,0.0243508800000001,-0.1643414738,-0.52575056,0.869902,-0.66617112
"2081",42,31,-0.003798,0.525309,-0.0118093236,0.5123759662,1.5280617964,-1.53987112,-0.1643414738,0.67671744,1.560424,0.0243508800000001
"2082",42,32,-0.199203,0.194228,-0.2072143236,0.1812949662,1.5280617964,-1.73527612,-0.1643414738,0.34563644,-0.003798,-1.53987112
"2083",42,33,1.589103,-0.101518,1.5810916764,-0.1144510338,1.5280617964,0.05302988,-0.1643414738,0.04989044,-0.199203,-1.73527612
"2084",42,34,3.432157,-0.011659,3.4241456764,-0.0245920338,1.5280617964,1.89608388,-0.1643414738,0.13974944,1.589103,0.05302988
"2085",42,35,2.044459,0.60106,2.0364476764,0.5881269662,1.5280617964,0.50838588,-0.1643414738,0.75246844,3.432157,1.89608388
"2086",42,36,-1.643311,-1.345763,-1.6513223236,-1.3586960338,1.5280617964,-3.17938412,-0.1643414738,-1.19435456,2.044459,0.50838588
"2087",42,37,1.747008,-1.235559,1.7389966764,-1.2484920338,1.5280617964,0.21093488,-0.1643414738,-1.08415056,-1.643311,-3.17938412
"2088",42,38,1.139248,-0.893138,1.1312366764,-0.9060710338,1.5280617964,-0.39682512,-0.1643414738,-0.74172956,1.747008,0.21093488
"2089",42,39,3.304677,-0.869195,3.2966656764,-0.8821280338,1.5280617964,1.76860388,-0.1643414738,-0.71778656,1.139248,-0.39682512
"2090",42,40,0.296732,-0.319261,0.2887206764,-0.3321940338,1.5280617964,-1.23934112,-0.1643414738,-0.16785256,3.304677,1.76860388
"2091",42,41,1.981964,-1.423609,1.9739526764,-1.4365420338,1.5280617964,0.44589088,-0.1643414738,-1.27220056,0.296732,-1.23934112
"2092",42,42,2.858448,-0.889164,2.8504366764,-0.9020970338,1.5280617964,1.32237488,-0.1643414738,-0.73775556,1.981964,0.44589088
"2093",42,43,3.12259,-0.086352,3.1145786764,-0.0992850338,1.5280617964,1.58651688,-0.1643414738,0.06505644,2.858448,1.32237488
"2094",42,44,3.197548,-0.458921,3.1895366764,-0.4718540338,1.5280617964,1.66147488,-0.1643414738,-0.30751256,3.12259,1.58651688
"2095",42,45,1.751251,0.330889,1.7432396764,0.3179559662,1.5280617964,0.21517788,-0.1643414738,0.48229744,3.197548,1.66147488
"2096",42,46,1.557486,0.429397,1.5494746764,0.4164639662,1.5280617964,0.02141288,-0.1643414738,0.58080544,1.751251,0.21517788
"2097",42,47,-0.038608,-0.685539,-0.0466193236,-0.6984720338,1.5280617964,-1.57468112,-0.1643414738,-0.53413056,1.557486,0.02141288
"2098",42,48,-0.490484,1.068561,-0.4984953236,1.0556279662,1.5280617964,-2.02655712,-0.1643414738,1.21996944,-0.038608,-1.57468112
"2099",42,49,-0.036852,0.358714,-0.0448633236,0.3457809662,1.5280617964,-1.57292512,-0.1643414738,0.51012244,-0.490484,-2.02655712
"2100",42,50,1.192553,-0.305481,1.1845416764,-0.3184140338,1.5280617964,-0.34352012,-0.1643414738,-0.15407256,-0.036852,-1.57292512
"2101",43,1,1.1724,1.016279,1.1643886764,1.0033459662,0.8152581764,0.3491305,0.2021974062,0.80114856,NA,NA
"2102",43,2,-0.501415,1.671909,-0.5094263236,1.6589759662,0.8152581764,-1.3246845,0.2021974062,1.45677856,1.1724,0.3491305
"2103",43,3,1.67273,-0.779305,1.6647186764,-0.7922380338,0.8152581764,0.8494605,0.2021974062,-0.99443544,-0.501415,-1.3246845
"2104",43,4,1.060935,1.178617,1.0529236764,1.1656839662,0.8152581764,0.2376655,0.2021974062,0.96348656,1.67273,0.8494605
"2105",43,5,0.968831,0.570665,0.9608196764,0.5577319662,0.8152581764,0.1455615,0.2021974062,0.35553456,1.060935,0.2376655
"2106",43,6,1.905915,-0.698985,1.8979036764,-0.7119180338,0.8152581764,1.0826455,0.2021974062,-0.91411544,0.968831,0.1455615
"2107",43,7,0.209673,0.646675,0.2016616764,0.6337419662,0.8152581764,-0.6135965,0.2021974062,0.43154456,1.905915,1.0826455
"2108",43,8,0.905362,0.47122,0.8973506764,0.4582869662,0.8152581764,0.0820924999999999,0.2021974062,0.25608956,0.209673,-0.6135965
"2109",43,9,1.643585,-0.007239,1.6355736764,-0.0201720338,0.8152581764,0.8203155,0.2021974062,-0.22236944,0.905362,0.0820924999999999
"2110",43,10,-0.146333,0.143151,-0.1543443236,0.1302179662,0.8152581764,-0.9696025,0.2021974062,-0.07197944,1.643585,0.8203155
"2111",43,11,1.743835,0.84546,1.7358236764,0.8325269662,0.8152581764,0.9205655,0.2021974062,0.63032956,-0.146333,-0.9696025
"2112",43,12,2.813666,0.357313,2.8056546764,0.3443799662,0.8152581764,1.9903965,0.2021974062,0.14218256,1.743835,0.9205655
"2113",43,13,0.782341,0.43866,0.7743296764,0.4257269662,0.8152581764,-0.0409285000000001,0.2021974062,0.22352956,2.813666,1.9903965
"2114",43,14,1.714211,0.934737,1.7061996764,0.9218039662,0.8152581764,0.8909415,0.2021974062,0.71960656,0.782341,-0.0409285000000001
"2115",43,15,0.092897,0.349622,0.0848856764,0.3366889662,0.8152581764,-0.7303725,0.2021974062,0.13449156,1.714211,0.8909415
"2116",43,16,0.229458,1.047874,0.2214466764,1.0349409662,0.8152581764,-0.5938115,0.2021974062,0.83274356,0.092897,-0.7303725
"2117",43,17,0.285028,-0.439062,0.2770166764,-0.4519950338,0.8152581764,-0.5382415,0.2021974062,-0.65419244,0.229458,-0.5938115
"2118",43,18,0.083754,0.320605,0.0757426764,0.3076719662,0.8152581764,-0.7395155,0.2021974062,0.10547456,0.285028,-0.5382415
"2119",43,19,2.854229,-0.1594,2.8462176764,-0.1723330338,0.8152581764,2.0309595,0.2021974062,-0.37453044,0.083754,-0.7395155
"2120",43,20,1.394184,-0.13414,1.3861726764,-0.1470730338,0.8152581764,0.5709145,0.2021974062,-0.34927044,2.854229,2.0309595
"2121",43,21,1.295316,-1.029318,1.2873046764,-1.0422510338,0.8152581764,0.4720465,0.2021974062,-1.24444844,1.394184,0.5709145
"2122",43,22,-0.817747,-0.359264,-0.8257583236,-0.3721970338,0.8152581764,-1.6410165,0.2021974062,-0.57439444,1.295316,0.4720465
"2123",43,23,-0.105594,2.185764,-0.1136053236,2.1728309662,0.8152581764,-0.9288635,0.2021974062,1.97063356,-0.817747,-1.6410165
"2124",43,24,-1.547266,0.372368,-1.5552773236,0.3594349662,0.8152581764,-2.3705355,0.2021974062,0.15723756,-0.105594,-0.9288635
"2125",43,25,-1.405465,1.364391,-1.4134763236,1.3514579662,0.8152581764,-2.2287345,0.2021974062,1.14926056,-1.547266,-2.3705355
"2126",43,26,1.494741,0.493234,1.4867296764,0.4803009662,0.8152581764,0.6714715,0.2021974062,0.27810356,-1.405465,-2.2287345
"2127",43,27,1.837857,0.045803,1.8298456764,0.0328699662,0.8152581764,1.0145875,0.2021974062,-0.16932744,1.494741,0.6714715
"2128",43,28,2.272918,0.301255,2.2649066764,0.2883219662,0.8152581764,1.4496485,0.2021974062,0.08612456,1.837857,1.0145875
"2129",43,29,1.1342,-0.357558,1.1261886764,-0.3704910338,0.8152581764,0.3109305,0.2021974062,-0.57268844,2.272918,1.4496485
"2130",43,30,2.481691,-0.682215,2.4736796764,-0.6951480338,0.8152581764,1.6584215,0.2021974062,-0.89734544,1.1342,0.3109305
"2131",43,31,0.35111,-0.542053,0.3430986764,-0.5549860338,0.8152581764,-0.4721595,0.2021974062,-0.75718344,2.481691,1.6584215
"2132",43,32,0.624286,-1.985484,0.6162746764,-1.9984170338,0.8152581764,-0.1989835,0.2021974062,-2.20061444,0.35111,-0.4721595
"2133",43,33,-2.189673,1.107934,-2.1976843236,1.0950009662,0.8152581764,-3.0129425,0.2021974062,0.89280356,0.624286,-0.1989835
"2134",43,34,0.447365,0.438215,0.4393536764,0.4252819662,0.8152581764,-0.3759045,0.2021974062,0.22308456,-2.189673,-3.0129425
"2135",43,35,3.712467,-1.018427,3.7044556764,-1.0313600338,0.8152581764,2.8891975,0.2021974062,-1.23355744,0.447365,-0.3759045
"2136",43,36,1.332297,-0.44181,1.3242856764,-0.4547430338,0.8152581764,0.5090275,0.2021974062,-0.65694044,3.712467,2.8891975
"2137",43,37,3.282175,-1.764601,3.2741636764,-1.7775340338,0.8152581764,2.4589055,0.2021974062,-1.97973144,1.332297,0.5090275
"2138",43,38,1.792743,-0.338337,1.7847316764,-0.3512700338,0.8152581764,0.9694735,0.2021974062,-0.55346744,3.282175,2.4589055
"2139",43,39,0.717156,0.182303,0.7091446764,0.1693699662,0.8152581764,-0.1061135,0.2021974062,-0.03282744,1.792743,0.9694735
"2140",43,40,-0.436585,0.933794,-0.4445963236,0.9208609662,0.8152581764,-1.2598545,0.2021974062,0.71866356,0.717156,-0.1061135
"2141",43,41,0.962525,-0.377409,0.9545136764,-0.3903420338,0.8152581764,0.1392555,0.2021974062,-0.59253944,-0.436585,-1.2598545
"2142",43,42,1.050108,2.146814,1.0420966764,2.1338809662,0.8152581764,0.2268385,0.2021974062,1.93168356,0.962525,0.1392555
"2143",43,43,0.232721,0.360149,0.2247096764,0.3472159662,0.8152581764,-0.5905485,0.2021974062,0.14501856,1.050108,0.2268385
"2144",43,44,1.356496,-0.137981,1.3484846764,-0.1509140338,0.8152581764,0.5332265,0.2021974062,-0.35311144,0.232721,-0.5905485
"2145",43,45,-0.05038,1.380577,-0.0583913236,1.3676439662,0.8152581764,-0.8736495,0.2021974062,1.16544656,1.356496,0.5332265
"2146",43,46,0.808357,-0.130058,0.8003456764,-0.1429910338,0.8152581764,-0.0149125000000001,0.2021974062,-0.34518844,-0.05038,-0.8736495
"2147",43,47,1.17617,-1.477762,1.1681586764,-1.4906950338,0.8152581764,0.3529005,0.2021974062,-1.69289244,0.808357,-0.0149125000000001
"2148",43,48,0.344533,0.888637,0.3365216764,0.8757039662,0.8152581764,-0.4787365,0.2021974062,0.67350656,1.17617,0.3529005
"2149",43,49,-0.931874,1.68654,-0.9398853236,1.6736069662,0.8152581764,-1.7551435,0.2021974062,1.47140956,0.344533,-0.4787365
"2150",43,50,-0.944459,-0.263635,-0.9524703236,-0.2765680338,0.8152581764,-1.7677285,0.2021974062,-0.47876544,-0.931874,-1.7551435
"2151",44,1,-1.301996,0.539029,-1.3100073236,0.5260959662,-0.4349779836,-0.87502934,0.3361748862,0.18992108,NA,NA
"2152",44,2,0.006926,-1.10128,-0.0010853236,-1.1142130338,-0.4349779836,0.43389266,0.3361748862,-1.45038792,-1.301996,-0.87502934
"2153",44,3,-0.001787,3.566332,-0.0097983236,3.5533989662,-0.4349779836,0.42517966,0.3361748862,3.21722408,0.006926,0.43389266
"2154",44,4,0.167147,-0.387393,0.1591356764,-0.4003260338,-0.4349779836,0.59411366,0.3361748862,-0.73650092,-0.001787,0.42517966
"2155",44,5,-0.400755,0.476006,-0.4087663236,0.4630729662,-0.4349779836,0.02621166,0.3361748862,0.12689808,0.167147,0.59411366
"2156",44,6,-0.970852,0.212987,-0.9788633236,0.2000539662,-0.4349779836,-0.54388534,0.3361748862,-0.13612092,-0.400755,0.02621166
"2157",44,7,-1.35073,0.851998,-1.3587413236,0.8390649662,-0.4349779836,-0.92376334,0.3361748862,0.50289008,-0.970852,-0.54388534
"2158",44,8,-2.297318,2.516054,-2.3053293236,2.5031209662,-0.4349779836,-1.87035134,0.3361748862,2.16694608,-1.35073,-0.92376334
"2159",44,9,-1.026617,0.449831,-1.0346283236,0.4368979662,-0.4349779836,-0.59965034,0.3361748862,0.10072308,-2.297318,-1.87035134
"2160",44,10,0.399564,-0.03252,0.3915526764,-0.0454530338,-0.4349779836,0.82653066,0.3361748862,-0.38162792,-1.026617,-0.59965034
"2161",44,11,0.356935,0.737723,0.3489236764,0.7247899662,-0.4349779836,0.78390166,0.3361748862,0.38861508,0.399564,0.82653066
"2162",44,12,0.305115,0.400325,0.2971036764,0.3873919662,-0.4349779836,0.73208166,0.3361748862,0.05121708,0.356935,0.78390166
"2163",44,13,-2.804503,0.082495,-2.8125143236,0.0695619662,-0.4349779836,-2.37753634,0.3361748862,-0.26661292,0.305115,0.73208166
"2164",44,14,-0.232079,0.4177,-0.2400903236,0.4047669662,-0.4349779836,0.19488766,0.3361748862,0.06859208,-2.804503,-2.37753634
"2165",44,15,0.026794,-0.184224,0.0187826764,-0.1971570338,-0.4349779836,0.45376066,0.3361748862,-0.53333192,-0.232079,0.19488766
"2166",44,16,0.5383,0.052635,0.5302886764,0.0397019662,-0.4349779836,0.96526666,0.3361748862,-0.29647292,0.026794,0.45376066
"2167",44,17,1.753265,1.574619,1.7452536764,1.5616859662,-0.4349779836,2.18023166,0.3361748862,1.22551108,0.5383,0.96526666
"2168",44,18,0.562888,0.284296,0.5548766764,0.2713629662,-0.4349779836,0.98985466,0.3361748862,-0.06481192,1.753265,2.18023166
"2169",44,19,-1.025418,-0.958103,-1.0334293236,-0.9710360338,-0.4349779836,-0.59845134,0.3361748862,-1.30721092,0.562888,0.98985466
"2170",44,20,-1.347208,-0.042453,-1.3552193236,-0.0553860338,-0.4349779836,-0.92024134,0.3361748862,-0.39156092,-1.025418,-0.59845134
"2171",44,21,-1.683533,0.131444,-1.6915443236,0.1185109662,-0.4349779836,-1.25656634,0.3361748862,-0.21766392,-1.347208,-0.92024134
"2172",44,22,-0.006939,0.519099,-0.0149503236,0.5061659662,-0.4349779836,0.42002766,0.3361748862,0.16999108,-1.683533,-1.25656634
"2173",44,23,0.823266,-1.207022,0.8152546764,-1.2199550338,-0.4349779836,1.25023266,0.3361748862,-1.55612992,-0.006939,0.42002766
"2174",44,24,2.300472,1.78218,2.2924606764,1.7692469662,-0.4349779836,2.72743866,0.3361748862,1.43307208,0.823266,1.25023266
"2175",44,25,0.426043,-0.553305,0.4180316764,-0.5662380338,-0.4349779836,0.85300966,0.3361748862,-0.90241292,2.300472,2.72743866
"2176",44,26,-2.415503,1.524997,-2.4235143236,1.5120639662,-0.4349779836,-1.98853634,0.3361748862,1.17588908,0.426043,0.85300966
"2177",44,27,0.792075,0.299133,0.7840636764,0.2861999662,-0.4349779836,1.21904166,0.3361748862,-0.04997492,-2.415503,-1.98853634
"2178",44,28,0.136712,1.260509,0.1287006764,1.2475759662,-0.4349779836,0.56367866,0.3361748862,0.91140108,0.792075,1.21904166
"2179",44,29,-1.467812,-0.418814,-1.4758233236,-0.4317470338,-0.4349779836,-1.04084534,0.3361748862,-0.76792192,0.136712,0.56367866
"2180",44,30,-0.808521,-0.378321,-0.8165323236,-0.3912540338,-0.4349779836,-0.38155434,0.3361748862,-0.72742892,-1.467812,-1.04084534
